"","docID","negative","positive","polarity"
"31013",36593,2,0,-2
"31014",36594,1,1,0
"31015",36595,1,1,0
"31016",36596,1,1,0
"31017",36597,1,1,0
"31018",36598,1,2,1
"31019",36599,2,0,-2
"31020",36600,1,1,0
"31021",36601,1,1,0
"31022",36602,1,1,0
"31023",36603,1,1,0
"31024",36604,1,1,0
"31025",36605,1,4,3
"31026",36606,0,2,2
"31027",36607,3,3,0
"31028",36608,2,1,-1
"31029",36609,2,8,6
"31030",36610,0,1,1
"31031",36611,2,3,1
"31032",36612,3,0,-3
"31033",36613,1,0,-1
"31034",36614,0,1,1
"31035",36615,1,1,0
"31036",36616,1,1,0
"31037",36617,1,0,-1
"31038",36618,1,1,0
"31039",36619,1,1,0
"31040",36620,1,1,0
"31041",36621,1,1,0
"31042",36622,1,1,0
"31043",36623,1,1,0
"31044",36624,1,1,0
"31045",36625,1,1,0
"31046",36626,0,1,1
"31047",36627,1,1,0
"31048",36628,1,1,0
"31049",36629,2,0,-2
"31050",36630,1,1,0
"31051",36633,12,9,-3
"31052",36635,1,0,-1
"31053",36636,1,1,0
"31054",36637,1,1,0
"31055",36638,0,1,1
"31056",36639,1,1,0
"31057",36640,1,1,0
"31058",36641,10,8,-2
"31059",36642,1,1,0
"31060",36643,1,1,0
"31061",36644,4,5,1
"31062",36645,1,0,-1
"31063",36646,1,1,0
"31064",36647,0,2,2
"31065",36648,1,1,0
"31066",36649,1,1,0
"31067",36650,1,1,0
"31068",36651,1,1,0
"31069",36652,1,1,0
"31070",36653,1,1,0
"31071",36654,0,5,5
"31072",36655,1,11,10
"31073",36656,1,1,0
"31074",36657,1,0,-1
"31075",36658,1,0,-1
"31076",36659,0,1,1
"31077",36660,1,0,-1
"31078",36661,1,1,0
"31079",36662,1,1,0
"31080",36663,1,1,0
"31081",36664,1,1,0
"31082",36665,0,1,1
"31083",36666,0,8,8
"31084",36667,1,0,-1
"31085",36668,1,1,0
"31086",36670,2,1,-1
"31087",36671,4,9,5
"31088",36672,1,0,-1
"31089",36673,1,1,0
"31090",36674,1,1,0
"31091",36675,1,0,-1
"31092",36676,1,1,0
"31093",36677,2,0,-2
"31094",36678,1,1,0
"31095",36679,3,1,-2
"31096",36680,1,1,0
"31097",36682,2,1,-1
"31098",36683,2,1,-1
"31099",36684,0,1,1
"31100",36685,2,3,1
"31101",36686,1,2,1
"31102",36687,3,2,-1
"31103",36688,1,1,0
"31104",36689,1,1,0
"31105",36690,1,0,-1
"31106",36691,1,1,0
"31107",36692,1,1,0
"31108",36693,1,1,0
"31109",36694,1,1,0
"31110",36695,1,1,0
"31111",36697,1,1,0
"31112",36698,1,1,0
"31113",36699,3,3,0
"31114",36700,1,6,5
"31115",36701,1,1,0
"31116",36702,3,2,-1
"31117",36703,1,1,0
"31118",36704,1,1,0
"31119",36705,2,1,-1
"31120",36706,1,1,0
"31121",36707,1,0,-1
"31122",36708,1,0,-1
"31123",36709,1,1,0
"31124",36710,1,0,-1
"31125",36711,2,1,-1
"31126",36712,1,1,0
"31127",36713,1,1,0
"31128",36714,26,28,2
"31129",36715,0,2,2
"31130",36716,1,1,0
"31131",36718,1,4,3
"31132",36719,0,1,1
"31133",36720,1,1,0
"31134",36721,1,1,0
"31135",36722,1,1,0
"31136",36723,2,3,1
"31137",36724,1,1,0
"31138",36725,3,1,-2
"31139",36726,1,1,0
"31140",36727,2,1,-1
"31141",36728,1,1,0
"31142",36729,1,1,0
"31143",36730,1,1,0
"31144",36732,1,1,0
"31145",36733,1,0,-1
"31146",36734,1,0,-1
"31147",36735,1,1,0
"31148",36736,1,1,0
"31149",36737,1,1,0
"31150",36739,1,0,-1
"31151",36740,1,1,0
"31152",36741,2,4,2
"31153",36742,1,0,-1
"31154",36743,2,0,-2
"31155",36744,1,1,0
"31156",36745,1,1,0
"31157",36746,1,1,0
"31158",36748,1,1,0
"31159",36749,1,1,0
"31160",36750,1,1,0
"31161",36751,0,3,3
"31162",36752,2,1,-1
"31163",36753,0,1,1
"31164",36754,1,0,-1
"31165",36755,1,1,0
"31166",36756,1,1,0
"31167",36758,0,1,1
"31168",36759,1,0,-1
"31169",36760,1,0,-1
"31170",36761,0,3,3
"31171",36762,1,1,0
"31172",36763,1,1,0
"31173",36764,3,2,-1
"31174",36765,1,1,0
"31175",36766,1,1,0
"31176",36767,1,1,0
"31177",36768,0,1,1
"31178",36769,1,0,-1
"31179",36770,1,1,0
"31180",36771,1,1,0
"31181",36772,1,3,2
"31182",36773,1,0,-1
"31183",36774,0,1,1
"31184",36775,22,6,-16
"31185",36776,2,1,-1
"31186",36777,1,1,0
"31187",36778,1,1,0
"31188",36779,1,1,0
"31189",36780,1,1,0
"31190",36781,1,1,0
"31191",36782,1,1,0
"31192",36783,1,1,0
"31193",36784,1,1,0
"31194",36785,1,1,0
"31195",36786,0,2,2
"31196",36787,1,1,0
"31197",36788,1,1,0
"31198",36789,2,1,-1
"31199",36790,1,1,0
"31200",36791,3,5,2
"31201",36792,1,0,-1
"31202",36793,11,33,22
"31203",36794,1,1,0
"31204",36795,1,1,0
"31205",36796,1,1,0
"31206",36797,1,1,0
"31207",36798,3,4,1
"31208",36799,1,1,0
"31209",36800,1,1,0
"31210",36801,1,1,0
"31211",36802,1,1,0
"31212",36803,1,1,0
"31213",36804,2,1,-1
"31214",36805,1,1,0
"31215",36806,2,1,-1
"31216",36807,0,1,1
"31217",36808,1,0,-1
"31218",36809,1,3,2
"31219",36811,1,1,0
"31220",36812,1,1,0
"31221",36813,0,1,1
"31222",36814,0,1,1
"31223",36815,3,4,1
"31224",36816,1,0,-1
"31225",36817,1,1,0
"31226",36818,2,1,-1
"31227",36819,1,1,0
"31228",36820,1,1,0
"31229",36821,3,8,5
"31230",36822,1,0,-1
"31231",36823,2,2,0
"31232",36824,1,1,0
"31233",36825,1,1,0
"31234",36826,1,1,0
"31235",36827,1,1,0
"31236",36828,2,9,7
"31237",36829,1,1,0
"31238",36830,1,1,0
"31239",36831,1,1,0
"31240",36832,1,1,0
"31241",36833,1,2,1
"31242",36834,1,0,-1
"31243",36835,2,1,-1
"31244",36836,1,1,0
"31245",36837,1,1,0
"31246",36838,1,1,0
"31247",36840,1,1,0
"31248",36841,4,0,-4
"31249",36842,1,1,0
"31250",36843,23,7,-16
"31251",36844,4,1,-3
"31252",36845,1,1,0
"31253",36846,1,1,0
"31254",36847,1,1,0
"31255",36848,1,1,0
"31256",36849,1,1,0
"31257",36850,1,1,0
"31258",36851,1,1,0
"31259",36853,1,1,0
"31260",36854,1,0,-1
"31261",36855,12,33,21
"31262",36856,1,1,0
"31263",36857,0,1,1
"31264",36858,1,1,0
"31265",36859,1,0,-1
"31266",36860,1,1,0
"31267",36861,0,1,1
"31268",36862,0,1,1
"31269",36863,1,3,2
"31270",36864,1,1,0
"31271",36866,1,1,0
"31272",36867,1,1,0
"31273",36868,1,1,0
"31274",36869,1,1,0
"31275",36870,1,1,0
"31276",36871,1,0,-1
"31277",36872,1,1,0
"31278",36873,1,1,0
"31279",36874,1,1,0
"31280",36875,1,4,3
"31281",36876,1,1,0
"31282",36878,1,1,0
"31283",36879,1,1,0
"31284",36880,3,1,-2
"31285",36881,1,1,0
"31286",36882,1,1,0
"31287",36883,0,1,1
"31288",36884,14,17,3
"31289",36885,5,4,-1
"31290",36886,1,1,0
"31291",36887,1,1,0
"31292",36888,1,1,0
"31293",36889,2,2,0
"31294",36890,1,1,0
"31295",36891,1,0,-1
"31296",36892,1,1,0
"31297",36893,3,5,2
"31298",36894,1,0,-1
"31299",36895,3,2,-1
"31300",36896,1,1,0
"31301",36897,1,1,0
"31302",36898,1,1,0
"31303",36899,1,1,0
"31304",36900,1,0,-1
"31305",36901,5,5,0
"31306",36902,1,1,0
"31307",36903,1,1,0
"31308",36904,1,1,0
"31309",36905,1,1,0
"31310",36906,4,1,-3
"31311",36907,2,0,-2
"31312",36908,1,1,0
"31313",36909,1,1,0
"31314",36910,0,2,2
"31315",36911,1,1,0
"31316",36912,1,1,0
"31317",36913,1,1,0
"31318",36914,17,11,-6
"31319",36915,1,1,0
"31320",36916,1,1,0
"31321",36917,1,1,0
"31322",36918,1,1,0
"31323",36919,1,1,0
"31324",36920,1,1,0
"31325",36921,13,25,12
"31326",36922,10,8,-2
"31327",36923,1,0,-1
"31328",36924,2,1,-1
"31329",36925,1,1,0
"31330",36926,1,1,0
"31331",36927,2,3,1
"31332",36928,1,0,-1
"31333",36929,1,1,0
"31334",36930,1,0,-1
"31335",36931,1,1,0
"31336",36933,1,2,1
"31337",36934,1,1,0
"31338",36936,1,1,0
"31339",36937,1,1,0
"31340",36938,1,1,0
"31341",36940,0,8,8
"31342",36941,1,1,0
"31343",36942,1,1,0
"31344",36943,1,1,0
"31345",36944,1,1,0
"31346",36945,2,0,-2
"31347",36946,1,1,0
"31348",36947,1,0,-1
"31349",36948,1,1,0
"31350",36949,10,31,21
"31351",36950,1,1,0
"31352",36952,1,0,-1
"31353",36953,0,1,1
"31354",36954,1,0,-1
"31355",36955,1,1,0
"31356",36956,1,0,-1
"31357",36957,4,6,2
"31358",36958,2,1,-1
"31359",36960,1,1,0
"31360",36961,1,0,-1
"31361",36962,1,1,0
"31362",36963,0,3,3
"31363",36964,0,1,1
"31364",36965,1,0,-1
"31365",36966,1,1,0
"31366",36967,1,1,0
"31367",36968,1,1,0
"31368",36969,1,1,0
"31369",36970,2,0,-2
"31370",36971,1,1,0
"31371",36972,1,1,0
"31372",36973,1,0,-1
"31373",36974,1,0,-1
"31374",36975,1,1,0
"31375",36976,0,1,1
"31376",36977,1,1,0
"31377",36978,1,1,0
"31378",36979,1,3,2
"31379",36980,2,0,-2
"31380",36981,4,0,-4
"31381",36982,1,1,0
"31382",36983,2,0,-2
"31383",36984,1,1,0
"31384",36986,0,1,1
"31385",36987,1,1,0
"31386",36988,1,1,0
"31387",36989,1,1,0
"31388",36990,1,1,0
"31389",36991,1,1,0
"31390",36992,3,6,3
"31391",36993,1,1,0
"31392",36995,1,1,0
"31393",36996,1,1,0
"31394",36997,1,1,0
"31395",36998,1,1,0
"31396",36999,11,14,3
"31397",37000,1,1,0
"31398",37001,1,1,0
"31399",37002,2,0,-2
"31400",37003,3,4,1
"31401",37004,1,1,0
"31402",37005,0,4,4
"31403",37006,1,1,0
"31404",37007,1,3,2
"31405",37008,1,1,0
"31406",37009,1,1,0
"31407",37010,1,1,0
"31408",37011,1,3,2
"31409",37012,1,1,0
"31410",37014,1,1,0
"31411",37015,1,1,0
"31412",37016,1,1,0
"31413",37017,4,4,0
"31414",37019,1,1,0
"31415",37020,1,0,-1
"31416",37021,1,1,0
"31417",37022,1,1,0
"31418",37023,1,1,0
"31419",37024,16,22,6
"31420",37025,1,1,0
"31421",37026,1,1,0
"31422",37027,1,1,0
"31423",37028,3,4,1
"31424",37029,2,1,-1
"31425",37030,8,15,7
"31426",37031,1,1,0
"31427",37032,1,1,0
"31428",37033,1,1,0
"31429",37034,1,0,-1
"31430",37035,1,1,0
"31431",37036,1,1,0
"31432",37037,1,0,-1
"31433",37038,1,1,0
"31434",37039,1,1,0
"31435",37041,1,1,0
"31436",37042,1,1,0
"31437",37043,1,1,0
"31438",37044,1,1,0
"31439",37045,1,1,0
"31440",37046,1,0,-1
"31441",37047,3,2,-1
"31442",37048,0,1,1
"31443",37049,2,1,-1
"31444",37050,1,1,0
"31445",37051,1,1,0
"31446",37052,1,1,0
"31447",37053,1,1,0
"31448",37054,1,1,0
"31449",37055,0,1,1
"31450",37056,1,1,0
"31451",37057,0,1,1
"31452",37058,1,1,0
"31453",37059,1,0,-1
"31454",37060,1,0,-1
"31455",37061,1,1,0
"31456",37062,1,1,0
"31457",37063,1,1,0
"31458",37064,1,1,0
"31459",37065,0,1,1
"31460",37066,0,1,1
"31461",37067,1,1,0
"31462",37068,1,2,1
"31463",37069,1,1,0
"31464",37070,1,1,0
"31465",37071,1,1,0
"31466",37072,2,1,-1
"31467",37073,1,1,0
"31468",37074,1,0,-1
"31469",37075,1,1,0
"31470",37076,1,1,0
"31471",37077,1,1,0
"31472",37078,2,2,0
"31473",37079,1,1,0
"31474",37080,2,1,-1
"31475",37081,0,1,1
"31476",37082,1,1,0
"31477",37083,1,4,3
"31478",37085,1,1,0
"31479",37086,1,1,0
"31480",37087,1,1,0
"31481",37088,1,1,0
"31482",37089,1,1,0
"31483",37090,2,2,0
"31484",37091,1,0,-1
"31485",37092,1,0,-1
"31486",37093,0,1,1
"31487",37094,1,1,0
"31488",37095,1,1,0
"31489",37096,1,1,0
"31490",37097,1,0,-1
"31491",37098,1,1,0
"31492",37099,1,1,0
"31493",37100,1,1,0
"31494",37101,0,1,1
"31495",37102,2,0,-2
"31496",37103,1,0,-1
"31497",37104,1,1,0
"31498",37105,5,5,0
"31499",37106,2,0,-2
"31500",37107,4,9,5
"31501",37108,1,1,0
"31502",37109,0,1,1
"31503",37110,0,9,9
"31504",37111,1,1,0
"31505",37112,1,1,0
"31506",37113,5,10,5
"31507",37114,2,0,-2
"31508",37115,1,1,0
"31509",37116,1,1,0
"31510",37117,1,1,0
"31511",37118,1,1,0
"31512",37119,1,1,0
"31513",37121,0,1,1
"31514",37122,1,1,0
"31515",37123,1,1,0
"31516",37124,1,0,-1
"31517",37125,1,1,0
"31518",37126,1,1,0
"31519",37127,1,1,0
"31520",37128,5,2,-3
"31521",37129,0,3,3
"31522",37130,1,1,0
"31523",37131,1,1,0
"31524",37132,1,0,-1
"31525",37133,1,1,0
"31526",37134,10,16,6
"31527",37135,1,2,1
"31528",37136,0,4,4
"31529",37137,0,2,2
"31530",37138,1,1,0
"31531",37139,1,2,1
"31532",37140,1,1,0
"31533",37141,1,1,0
"31534",37142,0,1,1
"31535",37143,1,1,0
"31536",37144,1,1,0
"31537",37145,1,1,0
"31538",37146,2,0,-2
"31539",37147,3,1,-2
"31540",37148,0,1,1
"31541",37149,1,0,-1
"31542",37150,0,6,6
"31543",37151,1,1,0
"31544",37152,5,3,-2
"31545",37154,0,3,3
"31546",37155,2,1,-1
"31547",37156,0,2,2
"31548",37157,2,11,9
"31549",37158,0,2,2
"31550",37159,1,1,0
"31551",37160,1,1,0
"31552",37161,1,3,2
"31553",37162,1,0,-1
"31554",37163,1,1,0
"31555",37164,1,0,-1
"31556",37165,1,1,0
"31557",37166,1,1,0
"31558",37167,1,1,0
"31559",37168,7,12,5
"31560",37169,1,1,0
"31561",37170,1,1,0
"31562",37171,1,1,0
"31563",37172,1,1,0
"31564",37173,0,2,2
"31565",37174,0,2,2
"31566",37175,1,1,0
"31567",37176,3,9,6
"31568",37177,1,1,0
"31569",37178,0,1,1
"31570",37179,1,1,0
"31571",37180,1,0,-1
"31572",37181,1,1,0
"31573",37182,1,1,0
"31574",37183,1,1,0
"31575",37184,1,1,0
"31576",37185,1,1,0
"31577",37186,1,1,0
"31578",37187,5,6,1
"31579",37188,1,1,0
"31580",37189,1,1,0
"31581",37190,1,0,-1
"31582",37191,1,1,0
"31583",37192,14,12,-2
"31584",37193,1,1,0
"31585",37194,1,1,0
"31586",37195,2,5,3
"31587",37196,2,1,-1
"31588",37197,1,1,0
"31589",37199,1,1,0
"31590",37200,1,1,0
"31591",37201,1,0,-1
"31592",37202,2,1,-1
"31593",37203,2,1,-1
"31594",37204,1,1,0
"31595",37205,0,1,1
"31596",37206,1,1,0
"31597",37207,1,1,0
"31598",37209,1,1,0
"31599",37210,1,1,0
"31600",37211,1,1,0
"31601",37212,1,1,0
"31602",37213,0,10,10
"31603",37214,1,0,-1
"31604",37215,1,1,0
"31605",37216,1,1,0
"31606",37217,2,0,-2
"31607",37218,1,1,0
"31608",37219,1,0,-1
"31609",37220,1,1,0
"31610",37221,1,0,-1
"31611",37222,1,1,0
"31612",37223,1,1,0
"31613",37224,1,1,0
"31614",37226,1,1,0
"31615",37227,1,1,0
"31616",37228,1,1,0
"31617",37229,1,1,0
"31618",37230,1,0,-1
"31619",37231,1,1,0
"31620",37232,2,0,-2
"31621",37233,5,4,-1
"31622",37234,1,1,0
"31623",37235,1,1,0
"31624",37237,1,3,2
"31625",37238,1,1,0
"31626",37239,2,1,-1
"31627",37240,1,1,0
"31628",37241,1,0,-1
"31629",37242,1,1,0
"31630",37243,1,1,0
"31631",37244,1,1,0
"31632",37245,1,0,-1
"31633",37246,1,1,0
"31634",37247,2,0,-2
"31635",37248,1,1,0
"31636",37249,2,0,-2
"31637",37250,1,1,0
"31638",37251,1,1,0
"31639",37252,0,1,1
"31640",37253,0,1,1
"31641",37254,1,1,0
"31642",37255,1,1,0
"31643",37256,3,1,-2
"31644",37257,0,5,5
"31645",37258,1,1,0
"31646",37259,1,0,-1
"31647",37260,1,1,0
"31648",37262,2,0,-2
"31649",37263,1,1,0
"31650",37264,1,1,0
"31651",37265,1,1,0
"31652",37266,1,1,0
"31653",37267,1,1,0
"31654",37268,1,1,0
"31655",37269,1,1,0
"31656",37270,1,1,0
"31657",37271,1,0,-1
"31658",37273,2,2,0
"31659",37274,1,1,0
"31660",37276,1,1,0
"31661",37277,0,1,1
"31662",37278,1,1,0
"31663",37279,1,1,0
"31664",37281,5,10,5
"31665",37282,1,1,0
"31666",37283,1,1,0
"31667",37284,1,1,0
"31668",37285,1,1,0
"31669",37286,1,1,0
"31670",37287,2,7,5
"31671",37288,1,0,-1
"31672",37289,1,1,0
"31673",37290,1,1,0
"31674",37292,0,1,1
"31675",37293,1,0,-1
"31676",37294,24,21,-3
"31677",37295,1,1,0
"31678",37296,3,2,-1
"31679",37297,1,1,0
"31680",37298,1,1,0
"31681",37299,1,1,0
"31682",37300,1,1,0
"31683",37301,1,0,-1
"31684",37302,1,1,0
"31685",37303,1,1,0
"31686",37305,1,0,-1
"31687",37306,1,1,0
"31688",37307,1,1,0
"31689",37308,1,1,0
"31690",37309,4,0,-4
"31691",37310,1,1,0
"31692",37311,1,1,0
"31693",37312,1,4,3
"31694",37313,2,1,-1
"31695",37314,1,3,2
"31696",37315,1,0,-1
"31697",37316,1,1,0
"31698",37317,1,1,0
"31699",37318,1,0,-1
"31700",37319,0,5,5
"31701",37320,1,1,0
"31702",37321,2,0,-2
"31703",37322,1,1,0
"31704",37323,1,1,0
"31705",37324,1,1,0
"31706",37325,2,1,-1
"31707",37326,0,1,1
"31708",37327,1,0,-1
"31709",37329,1,1,0
"31710",37330,1,1,0
"31711",37331,1,0,-1
"31712",37332,1,1,0
"31713",37333,1,2,1
"31714",37334,1,5,4
"31715",37335,2,1,-1
"31716",37336,1,1,0
"31717",37337,1,1,0
"31718",37338,1,1,0
"31719",37339,1,1,0
"31720",37340,4,0,-4
"31721",37342,7,12,5
"31722",37343,1,1,0
"31723",37344,0,1,1
"31724",37345,9,24,15
"31725",37346,21,28,7
"31726",37347,16,36,20
"31727",37348,10,21,11
"31728",37349,7,10,3
"31729",37350,28,23,-5
"31730",37351,15,13,-2
"31731",37352,17,23,6
"31732",37353,8,15,7
"31733",37354,28,23,-5
"31734",37355,12,20,8
"31735",37356,8,17,9
"31736",37357,23,29,6
"31737",37358,28,33,5
"31738",37359,32,28,-4
"31739",37360,19,11,-8
"31740",37361,10,12,2
"31741",37362,13,16,3
"31742",37363,11,15,4
"31743",37364,7,10,3
"31744",37365,27,25,-2
"31745",37366,28,25,-3
"31746",37367,6,8,2
"31747",37368,8,14,6
"31748",37369,8,13,5
"31749",37370,8,9,1
"31750",37371,27,35,8
"31751",37372,10,8,-2
"31752",37373,19,27,8
"31753",37374,26,33,7
"31754",37375,12,12,0
"31755",37376,23,32,9
"31756",37377,9,15,6
"31757",37378,5,7,2
"31758",37379,7,12,5
"31759",37380,19,16,-3
"31760",37382,7,14,7
"31761",37383,11,17,6
"31762",37384,13,20,7
"31763",37385,9,7,-2
"31764",37386,2,13,11
"31765",37387,9,8,-1
"31766",37388,23,26,3
"31767",37389,10,19,9
"31768",37390,8,17,9
"31769",37391,3,12,9
"31770",37392,22,25,3
"31771",37393,14,10,-4
"31772",37394,24,31,7
"31773",37395,8,4,-4
"31774",37396,32,46,14
"31775",37397,5,15,10
"31776",37398,6,12,6
"31777",37399,21,24,3
"31778",37400,2,11,9
"31779",37401,32,28,-4
"31780",37402,22,30,8
"31781",37403,5,8,3
"31782",37404,3,16,13
"31783",37405,23,17,-6
"31784",37406,8,14,6
"31785",37407,12,23,11
"31786",37408,10,12,2
"31787",37409,33,34,1
"31788",37410,12,30,18
"31789",37411,15,17,2
"31790",37412,10,13,3
"31791",37413,6,14,8
"31792",37414,15,8,-7
"31793",37415,5,11,6
"31794",37416,5,8,3
"31795",37417,13,21,8
"31796",37418,4,16,12
"31797",37419,10,6,-4
"31798",37420,18,24,6
"31799",37421,8,11,3
"31800",37422,34,34,0
"31801",37423,7,16,9
"31802",37424,8,9,1
"31803",37425,15,16,1
"31804",37426,18,13,-5
"31805",37427,6,9,3
"31806",37429,2,2,0
"31807",37430,5,14,9
"31808",37431,0,5,5
"31809",37432,10,10,0
"31810",37433,28,29,1
"31811",37434,20,16,-4
"31812",37435,1,0,-1
"31813",37436,20,16,-4
"31814",37437,0,1,1
"31815",37438,28,29,1
"31816",37439,7,7,0
"31817",37440,12,15,3
"31818",37442,1,3,2
"31819",37443,2,2,0
"31820",37444,0,1,1
"31821",37445,1,2,1
"31822",37446,1,4,3
"31823",37447,7,12,5
"31824",37448,5,7,2
"31825",37450,3,2,-1
"31826",37451,5,6,1
"31827",37452,0,3,3
"31828",37453,6,7,1
"31829",37454,1,2,1
"31830",37455,1,14,13
"31831",37456,1,2,1
"31832",37457,1,9,8
"31833",37459,2,1,-1
"31834",37460,5,10,5
"31835",37461,0,1,1
"31836",37462,0,3,3
"31837",37463,13,12,-1
"31838",37464,1,13,12
"31839",37465,1,1,0
"31840",37466,2,3,1
"31841",37467,0,1,1
"31842",37469,4,5,1
"31843",37470,3,4,1
"31844",37472,2,3,1
"31845",37473,1,2,1
"31846",37476,2,4,2
"31847",37477,1,10,9
"31848",37478,2,1,-1
"31849",37479,2,2,0
"31850",37480,0,1,1
"31851",37481,1,6,5
"31852",37482,1,2,1
"31853",37484,1,3,2
"31854",37485,0,3,3
"31855",37486,10,5,-5
"31856",37488,1,2,1
"31857",37489,2,4,2
"31858",37490,4,2,-2
"31859",37491,1,3,2
"31860",37492,1,3,2
"31861",37493,0,1,1
"31862",37494,0,1,1
"31863",37495,5,12,7
"31864",37496,3,1,-2
"31865",37497,1,3,2
"31866",37498,2,23,21
"31867",37500,3,1,-2
"31868",37502,6,10,4
"31869",37503,2,2,0
"31870",37504,1,2,1
"31871",37506,0,1,1
"31872",37507,2,1,-1
"31873",37508,0,2,2
"31874",37509,1,0,-1
"31875",37510,0,2,2
"31876",37511,1,2,1
"31877",37512,0,1,1
"31878",37513,0,1,1
"31879",37514,1,9,8
"31880",37515,1,0,-1
"31881",37516,1,2,1
"31882",37517,0,1,1
"31883",37518,5,13,8
"31884",37519,15,13,-2
"31885",37520,1,1,0
"31886",37521,2,4,2
"31887",37522,2,2,0
"31888",37523,0,1,1
"31889",37524,15,15,0
"31890",37525,1,2,1
"31891",37526,0,4,4
"31892",37527,1,1,0
"31893",37529,0,1,1
"31894",37530,0,1,1
"31895",37531,12,3,-9
"31896",37532,1,1,0
"31897",37533,1,1,0
"31898",37534,0,3,3
"31899",37535,0,2,2
"31900",37536,0,1,1
"31901",37537,1,0,-1
"31902",37538,3,7,4
"31903",37539,6,5,-1
"31904",37540,3,1,-2
"31905",37541,0,1,1
"31906",37542,9,12,3
"31907",37543,0,1,1
"31908",37545,3,0,-3
"31909",37546,0,1,1
"31910",37548,0,2,2
"31911",37549,1,9,8
"31912",37551,1,0,-1
"31913",37552,3,0,-3
"31914",37553,8,7,-1
"31915",37554,0,4,4
"31916",37555,0,1,1
"31917",37556,0,2,2
"31918",37557,0,1,1
"31919",37558,3,18,15
"31920",37559,3,0,-3
"31921",37560,1,1,0
"31922",37561,2,1,-1
"31923",37562,2,23,21
"31924",37563,0,2,2
"31925",37564,0,5,5
"31926",37565,0,3,3
"31927",37566,7,11,4
"31928",37567,2,0,-2
"31929",37568,2,3,1
"31930",37569,1,2,1
"31931",37570,1,3,2
"31932",37571,2,5,3
"31933",37572,1,1,0
"31934",37573,0,1,1
"31935",37574,1,0,-1
"31936",37575,1,1,0
"31937",37576,0,2,2
"31938",37577,0,1,1
"31939",37578,4,7,3
"31940",37579,3,4,1
"31941",37580,1,2,1
"31942",37581,0,1,1
"31943",37582,2,2,0
"31944",37583,0,1,1
"31945",37584,1,3,2
"31946",37585,0,1,1
"31947",37587,1,0,-1
"31948",37588,0,3,3
"31949",37589,1,0,-1
"31950",37590,18,12,-6
"31951",37591,1,3,2
"31952",37592,2,8,6
"31953",37593,10,8,-2
"31954",37594,7,8,1
"31955",37595,4,2,-2
"31956",37596,0,3,3
"31957",37597,2,4,2
"31958",37598,1,1,0
"31959",37599,0,1,1
"31960",37600,0,1,1
"31961",37602,1,14,13
"31962",37603,5,19,14
"31963",37604,2,6,4
"31964",37605,0,1,1
"31965",37606,0,1,1
"31966",37608,0,1,1
"31967",37609,9,5,-4
"31968",37610,1,6,5
"31969",37611,7,12,5
"31970",37613,0,1,1
"31971",37614,6,5,-1
"31972",37616,2,1,-1
"31973",37617,0,1,1
"31974",37618,1,0,-1
"31975",37619,6,10,4
"31976",37620,6,4,-2
"31977",37621,5,4,-1
"31978",37622,3,1,-2
"31979",37623,2,5,3
"31980",37624,3,14,11
"31981",37625,0,2,2
"31982",37626,3,2,-1
"31983",37627,1,2,1
"31984",37628,2,1,-1
"31985",37629,2,1,-1
"31986",37630,4,3,-1
"31987",37631,1,2,1
"31988",37632,5,10,5
"31989",37633,0,1,1
"31990",37634,1,0,-1
"31991",37635,0,2,2
"31992",37636,0,3,3
"31993",37637,2,6,4
"31994",37638,0,2,2
"31995",37639,2,10,8
"31996",37640,6,24,18
"31997",37641,0,2,2
"31998",37642,0,2,2
"31999",37643,3,5,2
"32000",37644,9,14,5
"32001",37645,2,1,-1
"32002",37646,1,4,3
"32003",37647,3,0,-3
"32004",37648,3,6,3
"32005",37649,0,2,2
"32006",37650,7,11,4
"32007",37651,3,1,-2
"32008",37652,0,1,1
"32009",37653,1,2,1
"32010",37654,0,3,3
"32011",37656,1,6,5
"32012",37658,13,19,6
"32013",37659,6,3,-3
"32014",37662,1,1,0
"32015",37663,2,11,9
"32016",37664,1,0,-1
"32017",37665,0,4,4
"32018",37666,3,2,-1
"32019",37667,8,3,-5
"32020",37669,0,1,1
"32021",37670,0,1,1
"32022",37671,1,2,1
"32023",37672,2,2,0
"32024",37673,2,1,-1
"32025",37674,2,4,2
"32026",37675,3,8,5
"32027",37678,0,1,1
"32028",37679,0,2,2
"32029",37680,2,3,1
"32030",37681,35,19,-16
"32031",37682,2,15,13
"32032",37683,0,5,5
"32033",37684,0,2,2
"32034",37685,3,4,1
"32035",37686,2,3,1
"32036",37687,0,3,3
"32037",37688,1,1,0
"32038",37689,0,1,1
"32039",37690,0,2,2
"32040",37691,4,7,3
"32041",37692,0,4,4
"32042",37693,0,3,3
"32043",37694,1,3,2
"32044",37695,7,7,0
"32045",37697,1,4,3
"32046",37698,1,0,-1
"32047",37700,0,1,1
"32048",37701,1,3,2
"32049",37702,2,0,-2
"32050",37704,1,0,-1
